gene_id,gene_symbol,logFC_CRISPRoff,padj_CRISPRoff,logFC_KO,padj_KO,significant
ENSG00000144642.22,RBMS3,7.721044056699664,3.6496926187147426e-6,2.23777665273678,0.0346796132011593,Both
ENSG00000113070.8,HBEGF,1.9916736030238729,3.729837225787207e-6,1.185637076404498,0.20595930494186612,CRISPRoff only
ENSG00000197635.11,DPP4,-0.7356715513766278,3.911923149786274e-6,0.7723223732243629,0.0031505567006118,Both
ENSG00000148411.8,NACC2,1.425102060219227,3.9136423913126045e-6,0.3706287982378278,0.5077718781260756,CRISPRoff only
ENSG00000117091.10,CD48,-1.036499076960909,4.043418850054471e-6,-0.11406359898055188,0.5688211742143816,CRISPRoff only
ENSG00000118418.16,HMGN3,1.2511473927442436,4.043418850054471e-6,0.5687666283832975,0.01272191349165016,Both
ENSG00000118503.18,TNFAIP3,1.266087314566002,4.229580969344671e-6,-0.1710455410651464,0.500326435802031,CRISPRoff only
ENSG00000044115.21,CTNNA1,1.550662173408143,4.272925341680101e-6,1.2058531557183143,0.0030816513455774,Both
ENSG00000107643.17,MAPK8,1.3305445206661268,4.431120523091521e-6,0.6679093195534669,0.10422645093016888,CRISPRoff only
ENSG00000081377.17,CDC14B,3.461144891674464,4.431120523091521e-6,1.2377732239686594,0.13718882256982984,CRISPRoff only
ENSG00000118242.17,MREG,2.4070584812073337,4.5168743851301e-6,1.055815355463515,0.2076780535737092,CRISPRoff only
ENSG00000133639.6,BTG1,-0.8103434417431001,4.799113705849698e-6,-0.3535695055477237,0.01667952666536046,Both
ENSG00000115904.15,SOS1,-1.047188852080176,5.141286192023849e-6,-0.3273453377941504,0.04930223661854101,Both
ENSG00000173281.5,PPP1R3B,1.617821344216384,5.349146637996675e-6,1.550393262280089,0.0090762298914825491,Both
ENSG00000164305.20,CASP3,0.7482747492554043,5.4489971002932495e-6,0.0652138757385699,0.8445800791068434,CRISPRoff only
ENSG00000100298.16,APOBEC3H,-1.334750659977607,5.98049559227005e-6,0.660790285595181,0.03820772919044948,Both
ENSG00000104081.14,BMF,1.3299824853084308,5.981167799517877e-6,1.5204276755365242,0.05529252056390124,CRISPRoff only
ENSG00000171608.18,PIK3CD,-0.6189432131811542,6.109094787395291e-6,-0.3766254512432584,0.06316196352458839,CRISPRoff only
ENSG00000184584.14,STING1,0.9660407514485346,6.133049392069549e-6,-0.4093757688053674,0.2896777432867213,CRISPRoff only
ENSG00000139725.8,RHOF,-0.8125941606336254,6.361331275108018e-6,-0.1080563336242358,0.8061333994383839,CRISPRoff only
ENSG00000183395.5,PMCH,6.693403353525961,6.382333306492197e-6,2.622793407777066,0.00317782446056587,Both
ENSG00000185989.11,RASA3,-1.2658472044883151,6.555274823994896e-6,-0.9993480790262684,9.90306046806564e-4,Both
ENSG00000197081.16,IGF2R,0.8194772117340923,6.5706504465405464e-6,0.26622103839482797,0.3004353521072928,CRISPRoff only
ENSG00000156675.16,RAB11FIP1,0.6526838085764018,6.6062009817908726e-6,0.6313309897012145,0.00280866114203265,Both
ENSG00000115594.12,IL1R1,7.156534770829793,6.692331913066307e-6,1.2012676205197457,0.1902810699729955,CRISPRoff only
ENSG00000144749.14,LRIG1,1.0794054137315858,6.69922630549284e-6,0.1514060411686759,0.6990653735399285,CRISPRoff only
ENSG00000125384.8,PTGER2,-0.7795651978665341,6.791566472487996e-6,0.3979360168211924,0.24243503997400484,CRISPRoff only
ENSG00000155926.14,SLA,0.7978270710875838,6.834006686540943e-6,-0.00604696715717566,0.9867869262955292,CRISPRoff only
ENSG00000110880.11,CORO1C,1.1061281354663728,6.888742474907737e-6,2.0958807870524048,9.304458098468148e-4,Both
ENSG00000117228.11,GBP1,0.781252268181825,6.891512212069923e-6,0.5653984536210516,0.001488918871272,Both
ENSG00000071575.12,TRIB2,-1.1965463682612156,7.277271412059464e-6,-1.3080059014303949,6.415168865590349e-5,Both
ENSG00000204642.14,HLA-F,1.1211282548847818,7.277271412059464e-6,0.3726327282667313,0.1295252227695449,CRISPRoff only
ENSG00000105810.10,CDK6,-0.9025561911599288,7.604211934923691e-6,0.37805887057245857,0.03410340721135824,Both
ENSG00000164654.16,MIOS,1.0170015756275967,7.656067974740499e-6,0.6627767478546394,0.09860546424389847,CRISPRoff only
ENSG00000140950.16,MEAK7,-1.7568144929570813,7.666343552867436e-6,-0.06940112767235615,0.9210478095141764,CRISPRoff only
ENSG00000152492.15,CCDC50,1.3825677707436388,7.686041718213811e-6,0.8524180880077078,0.00238540940800881,Both
ENSG00000160783.19,PMF1,0.9697537451082852,7.803444963612676e-6,0.74309906432501,0.35287947563486366,CRISPRoff only
ENSG00000109756.10,RAPGEF2,1.4024445205178928,7.813689463471364e-6,0.5106647136373915,0.21333947311564555,CRISPRoff only
ENSG00000116574.6,RHOU,1.3944896087423144,7.949595339345096e-6,1.2894665928493982,0.0312002685752089,Both
ENSG00000170873.19,MTSS1,-2.1596631398030564,8.391871794619774e-6,-0.41704359009604103,0.3467664881886714,CRISPRoff only
ENSG00000107863.20,ARHGAP21,1.2298284709747536,8.512803059177958e-6,0.7871875671698132,0.01447985501318763,Both
ENSG00000206560.12,ANKRD28,0.8421276695864678,8.915567722952252e-6,0.5026288950642909,0.06127551589015852,CRISPRoff only
ENSG00000104447.13,TRPS1,6.231188974710687,9.14626572258438e-6,1.242745064566006,4.1514849925881745e-4,Both
ENSG00000159399.10,HK2,-1.268911360218722,9.14626572258438e-6,0.7136986048223074,0.05618516060789357,CRISPRoff only
ENSG00000047644.20,WWC3,1.2450756070873208,9.391414712054604e-6,0.7014400044335862,0.01088547244578895,Both
ENSG00000177034.18,MTX3,1.3512474070186218,9.439035891516756e-6,0.3341182634745523,0.40074231280246064,CRISPRoff only
ENSG00000111145.8,ELK3,0.9659969396467144,9.652414612201434e-6,0.5299406101529173,0.02429179679307395,Both
ENSG00000089220.5,PEBP1,0.7579835426096887,9.74556594659325e-6,0.08838942827513051,0.6742943887549966,CRISPRoff only
ENSG00000139318.8,DUSP6,-0.8783754757697528,9.838731381513603e-6,-0.6559617544842765,0.00856252376863715,Both
ENSG00000103381.12,CPPED1,1.1724051958626815,1.0097606033143748e-5,0.8803026782076078,0.02255740817055956,Both
ENSG00000260997.1,NA,-0.9905768051358984,1.010915465750669e-5,-0.6345714595202667,0.1744138073679826,CRISPRoff only
ENSG00000144843.12,ADPRH,1.341868627827998,1.0127376181954974e-5,0.8186376591934039,0.35946392290095824,CRISPRoff only
ENSG00000168214.22,RBPJ,-1.289372774589248,1.0160139735840945e-5,0.14872850749731317,0.5186664889319204,CRISPRoff only
ENSG00000135362.14,PRR5L,2.1014181857626664,1.0185300545803388e-5,0.20704464450597077,0.7273077871656718,CRISPRoff only
ENSG00000115839.20,RAB3GAP1,0.9264436562719036,1.0234865305290968e-5,0.43313740344782614,0.0917526998314814,CRISPRoff only
ENSG00000137710.17,RDX,0.8405133554911821,1.0272259068459975e-5,0.7030991402941518,0.00136183520685479,Both
ENSG00000121989.15,ACVR2A,-3.4239936074504977,1.052820968599686e-5,-1.2060071137269286,0.11630911430392175,CRISPRoff only
ENSG00000140391.15,TSPAN3,1.1623463589200682,1.052820968599686e-5,0.15370643587643398,0.722089119458201,CRISPRoff only
ENSG00000130511.16,SSBP4,-1.254785836880654,1.059355798141272e-5,-0.6279907067660965,0.15949410840863718,CRISPRoff only
ENSG00000134954.14,ETS1,-0.5962449127023451,1.060908625806447e-5,-1.158848295330111,2.572250306735548e-5,Both
ENSG00000096060.15,FKBP5,0.9684770986094992,1.0910179189283432e-5,0.12270745970544164,0.6183387185468876,CRISPRoff only
ENSG00000067082.15,KLF6,-0.7047786115356427,1.1011491153460376e-5,-0.02487211348640665,0.9414960015732134,CRISPRoff only
ENSG00000142599.20,RERE,1.1036685326418,1.1043589462119016e-5,0.37298597122716465,0.09322309514905928,CRISPRoff only
ENSG00000125249.7,RAP2A,-0.9387286916368244,1.123866880178327e-5,-0.04071958094871569,0.9143204258901824,CRISPRoff only
ENSG00000133561.15,GIMAP6,-0.6373856103111251,1.176978817550831e-5,-0.6206224475581301,0.02399733957689435,Both
ENSG00000150995.21,ITPR1,1.1251593351697622,1.1819626020374933e-5,1.1022509124822866,0.00500481937887122,Both
ENSG00000050405.14,LIMA1,1.2702805598041802,1.2213901870684133e-5,1.052360393024398,2.721804744158744e-5,Both
ENSG00000174749.6,FAM241A,2.401685669137811,1.3350387399412218e-5,1.6307638532160649,1.796246756599884e-4,Both
ENSG00000048028.12,USP28,-0.9696552479101944,1.3471746297807924e-5,-0.23836257087365548,0.5613805999469496,CRISPRoff only
ENSG00000196865.4,NHLRC2,0.8772219381138167,1.3471746297807924e-5,0.8165808735525156,0.00378984650922618,Both
ENSG00000136014.12,USP44,1.1086191385809645,1.3766954157337674e-5,0.31042059654475873,0.6026385989205304,CRISPRoff only
ENSG00000101160.15,CTSZ,0.808236462261482,1.3996893590623876e-5,0.29220659215564065,0.6046331489411865,CRISPRoff only
ENSG00000112782.19,CLIC5,3.468404357018361,1.4556175390759009e-5,0.7977650147877761,0.11971956175628054,CRISPRoff only
ENSG00000181649.9,PHLDA2,3.148607821411765,1.4569099752606127e-5,3.1060710801003335,0.00145255007015456,Both
ENSG00000075790.12,BCAP29,1.166108186803105,1.4853383926621724e-5,0.41112676747050464,0.1790429711816802,CRISPRoff only
ENSG00000166446.15,CDYL2,0.8834850086324931,1.616173792835326e-5,0.8102470716046491,0.02302763731726976,Both
ENSG00000197943.13,PLCG2,1.1539175116096032,1.6560150095906682e-5,1.2228109714902935,0.1609473101895701,CRISPRoff only
ENSG00000204475.10,NCR3,-1.3104455683946197,1.6722281728156917e-5,-1.1659533177379826,0.16137783779787293,CRISPRoff only
ENSG00000165102.15,HGSNAT,1.072738459754125,1.7274651962703867e-5,0.5898912304205727,0.15249564390232237,CRISPRoff only
ENSG00000140678.17,ITGAX,-2.258375766294059,1.7274651962703867e-5,-0.3650319435173065,0.6666228837777582,CRISPRoff only
ENSG00000161671.17,EMC10,0.9421686272756395,1.733991687229739e-5,-0.14419392006877463,0.7482947084105378,CRISPRoff only
ENSG00000174444.15,RPL4,-0.5528158684125627,1.733991687229739e-5,-0.6340943377456136,7.303914995674496e-4,Both
ENSG00000065154.12,OAT,-1.7273713798460617,1.7591577706662986e-5,-0.4890016792267667,0.2706996031077529,CRISPRoff only
ENSG00000152518.8,ZFP36L2,-0.8968347867487086,1.7699348534649832e-5,-1.3873958877573964,2.4014924379365984e-6,Both
ENSG00000167658.16,EEF2,-0.6175588095533606,1.7699348534649832e-5,-0.7188238593459225,9.142966331114544e-5,Both
ENSG00000122406.14,RPL5,-0.6513722353545072,1.7998384551309805e-5,-0.6114911039194892,2.239528114628236e-4,Both
ENSG00000184384.15,MAML2,1.0940567161770618,1.8005525200734937e-5,0.7032951928805751,0.00804576683910298,Both
ENSG00000138166.6,DUSP5,1.0671498853583563,1.8010431544193438e-5,0.4032768185426135,0.4371335039076262,CRISPRoff only
ENSG00000069188.17,SDK2,-4.431777390393333,1.8353224263545667e-5,-0.659524637693219,0.30835244030864456,CRISPRoff only
ENSG00000135318.12,NT5E,-3.3287156560010205,1.8353224263545667e-5,-3.091168890609941,0.00974845170152108,Both
ENSG00000141858.12,SAMD1,-1.2014106601192225,1.8567908527386305e-5,-0.6035104140760456,0.1770026996721638,CRISPRoff only
ENSG00000065559.15,MAP2K4,0.7861065127149656,1.873669736828775e-5,0.5802038480338262,0.05159544030645336,CRISPRoff only
ENSG00000170142.12,UBE2E1,0.916577594946262,1.8784365307647445e-5,0.3758930433629418,0.08640908884497658,CRISPRoff only
ENSG00000126353.4,CCR7,-2.810660992089655,1.916644052556319e-5,-1.4768015515725563,3.8781425124829945e-5,Both
ENSG00000107566.14,ERLIN1,1.057042007731188,2.029056119481799e-5,0.736911687493992,0.06122326911725592,CRISPRoff only
ENSG00000100599.16,RIN3,-0.8820110710388374,2.0455356019745334e-5,-0.4451407218048644,0.6635061652519448,CRISPRoff only
ENSG00000118971.9,CCND2,-0.6463825879936983,2.0488808073389375e-5,-0.5701636783944325,0.00191865233044151,Both
ENSG00000174437.18,ATP2A2,0.631510076031623,2.0488808073389375e-5,0.33281946428159115,0.22087810077562617,CRISPRoff only
ENSG00000162244.12,RPL29,-0.7594780515272457,2.049833281609944e-5,-0.83722227056617,0.00172910035469127,Both
ENSG00000185187.14,SIGIRR,-1.2170788099167933,2.0954970052406386e-5,-0.5678054944838222,0.17853479816713455,CRISPRoff only
ENSG00000130303.14,BST2,0.9317408136282542,2.1756468578640268e-5,0.8456417000409262,0.00541201844736666,Both
ENSG00000183688.4,RFLNB,-0.6489005210632202,2.2381470831556768e-5,0.24990537980211133,0.25778601833775255,CRISPRoff only
ENSG00000065923.10,SLC9A7,1.4076400025781337,2.2397112841043207e-5,1.4479917602632313,0.00203792539718161,Both
ENSG00000188313.13,PLSCR1,1.1886612070589917,2.2643023482134246e-5,0.9373081590764634,0.00372068129807008,Both
ENSG00000163378.14,EOGT,1.628172940318267,2.286370503123915e-5,0.0737022659528095,0.9035236687161032,CRISPRoff only
ENSG00000126822.18,PLEKHG3,-6.868265529110465,2.335915515230053e-5,-2.3264566143938112,4.488495478232759e-4,Both
ENSG00000151176.8,PLBD2,0.8481471127032655,2.410489084575184e-5,0.6759526491441025,0.33622882914717567,CRISPRoff only
ENSG00000145990.11,GFOD1,1.5727624218060627,2.4193808928804163e-5,1.5668627763731873,0.01524636566921626,Both
ENSG00000174125.9,TLR1,1.1199103630832845,2.4493310683203177e-5,0.5999263238125941,0.03713171228767838,Both
ENSG00000118762.8,PKD2,1.284093825761645,2.5037887138568604e-5,1.0026815337792612,0.02968126570051736,Both
ENSG00000165322.18,ARHGAP12,1.9893965231398203,2.5219593266008087e-5,0.7015420276248727,0.03196731983602343,Both
ENSG00000112245.14,PTP4A1,-0.7006062435212551,2.5233713049940196e-5,-0.307898839293322,0.23428563188179305,CRISPRoff only
ENSG00000242574.9,HLA-DMB,1.1628908969182117,2.5234717110479663e-5,1.5155510839736144,0.00248581708034829,Both
ENSG00000204161.15,TMEM273,0.9505081593578812,2.5473291532155504e-5,0.7762589258253542,0.10577017160733045,CRISPRoff only
ENSG00000173706.15,HEG1,-1.749874181117853,2.5473291532155504e-5,1.068559730893484,0.01580872022610743,Both
ENSG00000092841.19,MYL6,0.9304391327791534,2.5833592658287316e-5,0.7106224329058449,5.336465306657539e-4,Both
ENSG00000104408.11,EIF3E,-0.6479731116633288,2.5833592658287316e-5,-0.320097069751521,0.07085288036608213,CRISPRoff only
ENSG00000163492.16,CCDC141,1.5988123416472946,2.5833592658287316e-5,1.1210638935578163,0.00212879304179849,Both
ENSG00000186815.13,TPCN1,1.080552792153002,2.5879915540923728e-5,1.156074912100213,0.03130517874202215,Both
ENSG00000084207.18,GSTP1,1.1200934893187409,2.5879915540923728e-5,0.34757557820055646,0.09860546424389847,CRISPRoff only
ENSG00000127946.17,HIP1,-1.4551105790179584,2.5879915540923728e-5,0.8586214204611194,0.21525711490201557,CRISPRoff only
ENSG00000070756.17,PABPC1,-0.5406213533683376,2.5879915540923728e-5,-0.42318989396877155,0.00260130141849927,Both
ENSG00000172349.19,IL16,-0.8733753261304806,2.630636681148845e-5,-0.7194270208147514,0.00224175150294185,Both
ENSG00000135047.16,CTSL,6.968799554054941,2.649428972704644e-5,-0.4876751192826185,0.5690842376428793,CRISPRoff only
ENSG00000170379.21,TCAF2,1.0155014442796653,2.692223075224292e-5,0.27083797372102125,0.28734462577934566,CRISPRoff only
ENSG00000026751.17,SLAMF7,-0.653978548504439,2.7154021948139223e-5,-0.0093066500554632,0.992384088185876,CRISPRoff only
ENSG00000133816.19,MICAL2,0.701712049280513,2.732377295328797e-5,0.3262500309860419,0.5336646430780337,CRISPRoff only
ENSG00000123411.15,IKZF4,0.8289333586657543,2.739094235196635e-5,0.6976661123201068,0.1295150656034391,CRISPRoff only
ENSG00000147650.12,LRP12,2.2552938047832014,2.7603268230838575e-5,1.032600411374012,0.05867219667260524,CRISPRoff only
ENSG00000120280.6,TASL,2.3975029491507325,2.7603268230838575e-5,0.2339667161904865,0.7243814740377417,CRISPRoff only
ENSG00000183486.14,MX2,1.6172762655973834,2.7603268230838575e-5,0.7399755232371458,0.07882130338325148,CRISPRoff only
ENSG00000184897.7,H1-10,-0.8424669773638425,2.8013402222614303e-5,-0.6146721412677515,0.01504702375726749,Both
ENSG00000022267.19,FHL1,1.3378000607358222,2.87418044110271e-5,2.046655896999283,0.03885844082507748,Both
ENSG00000112297.18,CRYBG1,0.7509325881596347,2.937322627964997e-5,0.45784590697485217,0.02506239906836151,Both
ENSG00000100918.14,REC8,1.515452061250108,2.9740247716068872e-5,0.23632022028321503,0.7192746301809739,CRISPRoff only
ENSG00000133142.19,TCEAL4,5.959304623857049,2.986395144239754e-5,0.858344249297429,0.10741433427247953,CRISPRoff only
ENSG00000081320.12,STK17B,-0.6394108785020352,2.98838452586958e-5,-0.29588597378243414,0.0765959144834123,CRISPRoff only
ENSG00000069020.19,MAST4,1.031780492932476,2.9922063702266616e-5,-0.01190619801831617,0.9756516049129456,CRISPRoff only
ENSG00000104341.17,LAPTM4B,1.0064670590701046,2.999612002449094e-5,0.31274748268864994,0.6071428508371917,CRISPRoff only
ENSG00000188001.10,TPRG1,1.5460567529330524,3.004468982236051e-5,-0.08295960437629885,0.92668667751182765,CRISPRoff only
ENSG00000258315.5,BACC1,0.737410429731238,3.004468982236051e-5,0.5100348695721839,0.08712994180274594,CRISPRoff only
ENSG00000163508.13,EOMES,-2.2171864502952907,3.004468982236051e-5,-1.163002837789794,0.05949168177522155,CRISPRoff only
ENSG00000116678.20,LEPR,1.8162164551585809,3.0479613618975233e-5,1.5636985439392166,0.04369924251391437,Both
ENSG00000155463.14,OXA1L,-0.8118810372935845,3.075336960821964e-5,-0.5197048275140121,0.03303645127142216,Both
ENSG00000172215.6,CXCR6,-3.7480740751489705,3.151352836798926e-5,-3.2428065915517346,0.0014225927727674,Both
ENSG00000052795.13,FNIP2,0.913721413318616,3.176786967821156e-5,0.8552320978004382,0.00317782446056587,Both
ENSG00000171476.23,HOPX,-1.3736078171276531,3.22104995847864e-5,-1.5919353765196549,2.590107605509599e-4,Both
ENSG00000174500.13,GCSAM,2.6801684091274756,3.2674330045855594e-5,0.1619159151350849,0.718728314485008,CRISPRoff only
ENSG00000121858.11,TNFSF10,-0.7652795408419752,3.3235024306197994e-5,0.3091551620991617,0.17447528981260224,CRISPRoff only
ENSG00000122126.18,OCRL,2.566316032283976,3.376821131797756e-5,0.18261851461561365,0.869315098544902,CRISPRoff only
ENSG00000138061.13,CYP1B1,0.9378325320979982,3.380703065811661e-5,0.6875068239934999,0.27810958203579916,CRISPRoff only
ENSG00000108819.11,PPP1R9B,-0.8359113252725238,3.394652404967606e-5,-0.5452529061149608,0.07585819646854271,CRISPRoff only
ENSG00000177606.9,JUN,-1.0625788948432202,3.51497092500942e-5,-0.5573693222716808,0.1874160067245281,CRISPRoff only
ENSG00000213533.13,STIMATE,0.8696988539921233,3.550443389108799e-5,0.4175541735680519,0.42446578952156544,CRISPRoff only
ENSG00000153898.13,MCOLN2,0.9758755871592684,3.601082894001649e-5,0.3622317395414259,0.31426797860262484,CRISPRoff only
ENSG00000113532.13,ST8SIA4,0.7672845921258966,3.601082894001649e-5,0.3438944749640144,0.11842362307274702,CRISPRoff only
ENSG00000173334.4,TRIB1,2.239966518253483,3.623225494168643e-5,0.5991467566918944,0.3570701770428151,CRISPRoff only
ENSG00000119669.5,IRF2BPL,-1.146404223963879,3.651061205782384e-5,0.13759441040172263,0.6437084030704415,CRISPRoff only
ENSG00000105851.11,PIK3CG,0.5872515227564682,3.949410243835617e-5,0.7549265526118738,0.001488918871272,Both
ENSG00000173083.16,HPSE,-1.2717933534170944,3.983779670236332e-5,-0.1600771830312815,0.8575018704983887,CRISPRoff only
ENSG00000027075.18,PRKCH,-0.5397972368378379,4.000863677933062e-5,-0.4038220171669169,0.05143062878229632,CRISPRoff only
ENSG00000042493.16,CAPG,-0.8677157146151396,4.000863677933062e-5,0.5357676024708027,0.13860191201054628,CRISPRoff only
ENSG00000088179.9,PTPN4,-0.6336471742327435,4.0311497204242344e-5,-0.36662774007823223,0.2741327438065195,CRISPRoff only
ENSG00000100852.14,ARHGAP5,0.9102693197688436,4.049176764154527e-5,0.6082919944918179,0.00671724329892722,Both
ENSG00000178585.15,CTNNBIP1,-1.2757602499642964,4.106265880674976e-5,-0.8040742406840966,0.13533067408661906,CRISPRoff only
ENSG00000176463.14,SLCO3A1,-1.316316995402527,4.126164355303173e-5,-0.4181271544640428,0.1358985597987371,CRISPRoff only
